,station_id,counts,name,lat,lon,station_type,capacity
183,3581,1,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,classic,27.0
184,3582,5,Lincoln Pl & Classon Ave,40.6721683,-73.9609,classic,28.0
185,3583,1,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,classic,31.0
186,3584,5,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,classic,42.0
187,3585,4,Union St & Bedford Ave,40.6691783,-73.9554162,classic,24.0
188,3592,9,Crescent St & Broadway,40.7633589,-73.9286471,classic,19.0
189,3593,1,31 St & Broadway,40.761584,-73.925921,classic,35.0
190,3595,4,35 St & Broadway,40.760339,-73.9222427,classic,18.0
191,3597,1,43 St & Broadway,40.7577284,-73.9166368,classic,25.0
192,3598,3,Newton Rd & 44 St,40.7595701,-73.9142678,classic,19.0
193,3600,4,31 Ave & Steinway St,40.7611488,-73.9170071,classic,27.0
194,3602,6,31 Ave & 34 St,40.763154,-73.920827,classic,23.0
195,3603,4,31 Ave & 30 St,40.7647,-73.9240312,classic,21.0
196,3605,3,31 Ave & Crescent St,40.7658346,-73.9265474,classic,21.0
197,3614,2,Crescent St & 30 Ave,40.768692,-73.9249574,classic,23.0
198,3617,6,28 Ave & 35 St,40.7671,-73.9169858,classic,27.0
199,3622,2,E 128 St & Madison Ave,40.80756,-73.939182,classic,23.0
200,3623,6,W 120 St & Claremont Ave,40.8109494,-73.9634,classic,39.0
201,3635,4,W 36 St & 9 Ave,40.75462324029105,-73.99516761302948,classic,43.0
202,3637,1,Fulton St & Waverly Ave,40.683238654603414,-73.96599590778351,classic,31.0
203,3638,1,Washington St,40.7242941,-74.0354826,classic,18.0
204,3654,2,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,classic,35.0
205,3664,1,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,classic,29.0
206,3679,1,Bergen Ave,40.722103786686034,-74.07145500183105,classic,14.0
207,3687,2,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,classic,83.0
208,3688,4,2 Ave & E 55 St,40.757920208794026,-73.96638214588165,classic,29.0
209,3691,4,28 Ave & 44 St,40.76408932350688,-73.91065120697021,classic,19.0
210,3699,1,W 50 St & 9 Ave,40.763604677958625,-73.98917958140373,classic,30.0
211,3704,2,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297,classic,19.0
212,3711,1,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,classic,62.0
213,3712,4,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,classic,41.0
214,3716,1,40 Ave & Crescent St,40.753599202005596,-73.93795609474182,classic,23.0
215,3724,4,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,classic,81.0
216,3731,4,W 47 St & 6 Ave,40.758397,-73.98255,classic,68.0
217,3733,1,Avenue C & E 18 St,40.730563,-73.973984,classic,46.0
218,3734,2,E 58 St & 1 Ave (NW Corner),40.759125,-73.962658,classic,50.0
